"新潟県","1577","28.67","12","0.40","6","0.20","117","3.90","129","4.30","10","0.33","-","-","14","0.47","2","0.07","-","-","2","0.07","-","-","-","-","-","-","-","-","5","0.38","-","-","-","-","160","2.91"
"富山県","1464","31.15","9","0.31","13","0.45","167","5.76","259","8.93","2","0.07","-","-","1","0.03","6","0.21","-","-","-","-","-","-","1","0.14","-","-","-","-","-","-","-","-","-","-","76","1.62"
"石川県","1617","34.40","19","0.68","7","0.25","104","3.71","277","9.89","13","0.46","9","0.32","-","-","6","0.21","1","0.04","1","0.04","-","-","9","1.29","-","-","-","-","1","0.20","-","-","-","-","74","1.57"
"福井県","929","23.82","16","0.64","8","0.32","66","2.64","144","5.76","13","0.52","24","0.96","3","0.12","6","0.24","5","0.20","-","-","-","-","-","-","-","-","1","0.17","5","0.83","-","-","-","-","31","0.79"
"山梨県","539","15.40","3","0.14","-","-","15","0.71","59","2.81","1","0.05","-","-","-","-","-","-","-","-","-","-","-","-","2","0.22","-","-","-","-","1","0.10","-","-","-","-","52","1.49"
"長野県","1858","37.16","12","0.43","2","0.07","72","2.57","275","9.82","15","0.54","-","-","2","0.07","6","0.21","-","-","1","0.04","-","-","9","0.90","-","-","-","-","4","0.33","-","-","-","-","137","2.74"
"岐阜県","865","19.22","16","0.59","1","0.04","34","1.26","205","7.59","5","0.19","-","-","7","0.26","4","0.15","1","0.04","1","0.04","-","-","2","0.18","-","-","-","-","4","0.80","1","0.20","-","-","70","1.56"
"静岡県","2172","15.63","22","0.25","10","0.11","82","0.92","502","5.64","15","0.17","9","0.10","17","0.19","15","0.17","-","-","-","-","-","-","2","0.09","-","-","-","-","1","0.10","-","-","-","-","172","1.24"
"愛知県","3964","24.32","62","0.61","8","0.08","90","0.89","599","5.93","18","0.18","2","0.02","12","0.12","21","0.21","-","-","1","0.01","-","-","7","0.20","-","-","3","0.20","3","0.20","-","-","2","0.13","188","1.15"
"三重県","1350","19.57","18","0.42","5","0.12","66","1.53","271","6.30","9","0.21","1","0.02","-","-","8","0.19","-","-","-","-","-","-","-","-","-","-","-","-","2","0.22","-","-","-","-","44","0.64"
"滋賀県","1311","22.60","13","0.37","3","0.09","51","1.46","211","6.03","10","0.29","-","-","1","0.03","5","0.14","-","-","-","-","-","-","-","-","1","0.14","2","0.29","1","0.14","-","-","-","-","43","0.74"
"京都府","1714","25.58","14","0.35","16","0.40","118","2.95","235","5.88","21","0.53","-","-","2","0.05","7","0.18","-","-","1","0.03","-","-","-","-","-","-","1","0.14","4","0.57","-","-","1","0.14","87","1.30"
"大阪府","5018","17.30","123","0.66","46","0.25","287","1.55","986","5.33","41","0.22","4","0.02","17","0.09","25","0.14","3","0.02","3","0.02","4","0.08","15","0.29","-","-","-","-","-","-","1","0.06","1","0.06","166","0.57"
"兵庫県","3499","21.34","87","0.83","33","0.31","196","1.87","679","6.47","32","0.30","1","0.01","19","0.18","13","0.12","1","0.01","1","0.01","-","-","2","0.06","1","0.07","-","-","4","0.29","-","-","1","0.07","152","0.93"
"奈良県","1101","26.21","31","1.29","4","0.17","47","1.96","118","4.92","5","0.21","1","0.04","-","-","7","0.29","-","-","-","-","-","-","4","0.50","1","0.17","1","0.17","2","0.33","-","-","-","-","29","0.69"
"和歌山県","846","18.80","19","0.70","5","0.19","32","1.19","144","5.33","2","0.07","1","0.04","1","0.04","10","0.37","-","-","-","-","-","-","-","-","-","-","1","0.09","1","0.09","-","-","-","-","42","0.93"
"鳥取県","554","19.10","9","0.47","-","-","104","5.47","93","4.89","7","0.37","1","0.05","1","0.05","1","0.05","-","-","-","-","-","-","-","-","-","-","1","0.20","-","-","-","-","-","-","37","1.28"
"島根県","384","19.20","1","0.09","7","0.64","15","1.36","84","7.64","5","0.45","-","-","2","0.18","3","0.27","-","-","-","-","-","-","4","1.33","-","-","-","-","-","-","-","-","-","-","34","1.70"
"岡山県","1252","25.04","36","1.29","3","0.11","37","1.32","159","5.68","5","0.18","10","0.36","9","0.32","5","0.18","2","0.07","1","0.04","-","-","1","0.08","-","-","1","0.20","-","-","-","-","-","-","34","0.68"
"広島県","1902","20.45","26","0.46","15","0.27","128","2.29","397","7.09","8","0.14","-","-","3","0.05","4","0.07","-","-","-","-","-","-","7","0.37","-","-","-","-","8","0.40","-","-","2","0.10","57","0.61"
"山口県","1812","28.76","24","0.60","1","0.03","127","3.18","254","6.35","4","0.10","1","0.03","18","0.45","14","0.35","-","-","-","-","-","-","-","-","-","-","-","-","1","0.11","-","-","-","-","42","0.67"
"徳島県","665","20.15","11","0.52","4","0.19","14","0.67","101","4.81","-","-","-","-","1","0.05","5","0.24","-","-","1","0.05","-","-","-","-","-","-","-","-","2","0.29","-","-","1","0.14","51","1.55"
"香川県","346","15.04","9","0.69","1","0.08","7","0.54","64","4.92","-","-","1","0.08","3","0.23","2","0.15","-","-","-","-","-","-","1","0.20","2","0.40","-","-","2","0.40","-","-","-","-","34","1.48"
"愛媛県","1176","31.78","24","1.20","16","0.80","113","5.65","152","7.60","7","0.35","-","-","9","0.45","4","0.20","2","0.10","-","-","-","-","3","0.38","-","-","-","-","2","0.33","-","-","-","-","34","0.92"
"高知県","404","10.63","14","0.70","2","0.10","38","1.90","58","2.90","1","0.05","-","-","4","0.20","1","0.05","-","-","-","-","-","-","-","-","2","0.25","1","0.13","1","0.13","-","-","1","0.13","61","1.61"
"福岡県","3083","25.27","66","0.94","34","0.49","331","4.73","380","5.43","21","0.30","9","0.13","8","0.11","18","0.26","-","-","-","-","-","-","14","0.54","1","0.07","-","-","1","0.07","-","-","1","0.07","45","0.37"
"佐賀県","544","22.67","3","0.25","3","0.25","37","3.08","58","4.83","7","0.58","1","0.08","3","0.25","7","0.58","-","-","-","-","-","-","1","0.25","-","-","-","-","2","0.33","-","-","-","-","10","0.42"
"長崎県","1300","25.49","18","0.58","9","0.29","62","2.00","139","4.48","8","0.26","9","0.29","4","0.13","9","0.29","1","0.03","-","-","-","-","8","1.00","-","-","-","-","3","0.25","-","-","1","0.08","45","0.88"
"熊本県","1635","22.71","26","0.54","10","0.21","80","1.67","304","6.33","10","0.21","11","0.23","25","0.52","12","0.25","8","0.17","3","0.06","1","0.11","4","0.44","-","-","-","-","2","0.13","-","-","1","0.07","51","0.71"
"大分県","1435","24.74","12","0.33","19","0.53","80","2.22","358","9.94","10","0.28","-","-","7","0.19","12","0.33","1","0.03","1","0.03","-","-","1","0.20","-","-","-","-","3","0.27","-","-","-","-","35","0.60"
"宮崎県","741","26.46","6","0.40","16","1.07","61","4.07","111","7.40","7","0.47","2","0.13","7","0.47","4","0.27","-","-","-","-","-","-","5","0.83","-","-","-","-","-","-","-","-","-","-","26","0.93"
"鹿児島県","1369","24.02","19","0.61","29","0.94","57","1.84","230","7.42","10","0.32","1","0.03","17","0.55","7","0.23","-","-","-","-","-","-","4","0.57","-","-","-","-","1","0.08","-","-","-","-","12","0.21"
"沖縄県","888","19.73","4","0.16","7","0.28","57","2.28","88","3.52","25","1.00","-","-","4","0.16","5","0.20","-","-","1","0.04","-","-","19","2.11","-","-","-","-","-","-","-","-","1","0.14","70","1.56"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
