"Table 2. Provisional reported cases & cases per sentinel of sentinel reporting diseases by prefecture,  Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"30th week, 2024",,,,,,"Data collected as of July 31, 2024",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),,COVID-19,
Tochigi,17,0.22,55,1.15,2,0.04,54,1.13,50,1.04,5,0.1,569,11.85,5,0.1,13,0.27,47,0.98,2,0.04,-,-,10,0.83,-,-,-,-,2,0.29,-,-,-,-,856,11.26
Gunma,24,0.28,26,0.49,57,1.08,91,1.72,184,3.47,7,0.13,335,6.32,3,0.06,18,0.34,164,3.09,11,0.21,-,-,1,0.07,-,-,-,-,5,0.56,-,-,-,-,928,10.92
Saitama,65,0.25,89,0.54,92,0.56,385,2.35,593,3.62,46,0.28,2310,14.09,33,0.2,44,0.27,482,2.94,9,0.05,3,0.07,24,0.57,-,-,-,-,20,1.67,-,-,-,-,3269,12.52
Chiba,79,0.39,48,0.38,45,0.36,407,3.23,479,3.8,26,0.21,1478,11.73,22,0.17,18,0.14,354,2.81,7,0.06,-,-,26,0.74,-,-,1,0.11,5,0.56,-,-,-,-,3211,15.82
Tokyo,111,0.27,78,0.3,70,0.27,472,1.81,760,2.91,60,0.23,3582,13.72,94,0.36,72,0.28,673,2.58,13,0.05,-,-,20,0.51,-,-,2,0.08,27,1.08,1,0.04,-,-,3800,9.13
Kanagawa,104,0.28,97,0.42,95,0.41,340,1.47,585,2.53,76,0.33,2988,12.94,115,0.5,53,0.23,673,2.91,18,0.08,1,0.02,42,0.84,1,0.08,1,0.08,7,0.58,-,-,-,-,3902,10.66
Niigata,27,0.31,182,3.31,40,0.73,161,2.93,161,2.93,8,0.15,1089,19.8,1,0.02,15,0.27,195,3.55,4,0.07,-,-,2,0.2,-,-,-,-,2,0.15,1,0.08,-,-,974,11.2
Toyama,10,0.21,86,2.97,24,0.83,63,2.17,85,2.93,5,0.17,430,14.83,1,0.03,6,0.21,36,1.24,-,-,-,-,1,0.14,-,-,-,-,1,0.2,-,-,-,-,553,11.77
Ishikawa,6,0.13,47,1.62,5,0.17,46,1.59,128,4.41,3,0.1,274,9.45,-,-,4,0.14,61,2.1,-,-,-,-,4,0.57,-,-,-,-,3,0.6,-,-,-,-,757,15.77
Fukui,10,0.26,65,2.6,14,0.56,49,1.96,136,5.44,5,0.2,128,5.12,1,0.04,8,0.32,16,0.64,2,0.08,-,-,1,0.33,1,0.17,-,-,12,2,-,-,-,-,467,11.97
Yamanashi,1,0.02,44,1.83,14,0.58,26,1.08,73,3.04,1,0.04,159,6.63,-,-,9,0.38,16,0.67,1,0.04,5,0.56,10,1.11,-,-,-,-,-,-,-,-,-,-,553,13.49
Nagano,9,0.1,89,1.65,27,0.5,61,1.13,125,2.31,21,0.39,1332,24.67,6,0.11,10,0.19,162,3,1,0.02,-,-,18,1.8,-,-,1,0.08,2,0.17,-,-,-,-,1108,12.59
Gifu,6,0.07,57,1.08,9,0.17,72,1.36,86,1.62,1,0.02,478,9.02,-,-,11,0.21,86,1.62,2,0.04,-,-,1,0.09,2,0.4,1,0.2,6,1.2,-,-,-,-,1607,18.47
Shizuoka,74,0.53,179,2.01,31,0.35,122,1.37,172,1.93,13,0.15,1863,20.93,3,0.03,20,0.22,378,4.25,5,0.06,-,-,4,0.18,-,-,-,-,6,0.6,-,-,-,-,2168,15.6
Aichi,73,0.37,141,0.77,52,0.29,338,1.86,367,2.02,15,0.08,2440,13.41,4,0.02,38,0.21,226,1.24,5,0.03,3,0.09,3,0.09,-,-,1,0.07,19,1.27,-,-,-,-,4533,23.25
Mie,11,0.15,94,2.09,28,0.62,111,2.47,126,2.8,5,0.11,1165,25.89,-,-,13,0.29,43,0.96,-,-,1,0.08,1,0.08,-,-,-,-,5,0.56,-,-,-,-,1119,15.54
Shiga,19,0.32,51,1.42,23,0.64,94,2.61,73,2.03,7,0.19,574,15.94,-,-,9,0.25,22,0.61,-,-,-,-,2,0.22,2,0.29,-,-,8,1.14,-,-,-,-,783,13.05
Kyoto,90,0.73,45,0.6,32,0.43,118,1.57,172,2.29,18,0.24,394,5.25,1,0.01,10,0.13,68,0.91,3,0.04,-,-,2,0.11,1,0.14,-,-,9,1.29,-,-,-,-,1882,15.18
Osaka,138,0.45,216,1.1,81,0.41,406,2.06,621,3.15,41,0.21,1468,7.45,-,-,38,0.19,255,1.29,19,0.1,2,0.04,11,0.21,-,-,1,0.06,58,3.22,-,-,-,-,4486,14.66
Hyogo,66,0.33,268,2.08,47,0.36,205,1.59,478,3.71,16,0.12,1503,11.65,3,0.02,29,0.22,163,1.26,5,0.04,-,-,28,0.8,-,-,1,0.07,31,2.21,-,-,-,-,3057,15.36
Nara,32,0.58,29,0.85,12,0.35,69,2.03,98,2.88,3,0.09,319,9.38,-,-,11,0.32,17,0.5,3,0.09,-,-,8,0.8,-,-,1,0.17,6,1,-,-,-,-,1140,20.73
Wakayama,10,0.2,35,1.17,9,0.3,46,1.53,71,2.37,4,0.13,230,7.67,1,0.03,10,0.33,34,1.13,1,0.03,-,-,1,0.25,-,-,1,0.09,2,0.18,-,-,-,-,791,16.14
Tottori,8,0.28,49,2.58,16,0.84,103,5.42,61,3.21,1,0.05,139,7.32,-,-,2,0.11,31,1.63,1,0.05,-,-,-,-,-,-,-,-,-,-,-,-,-,-,415,14.31
Shimane,-,-,72,3.13,5,0.22,32,1.39,55,2.39,5,0.22,112,4.87,-,-,15,0.65,18,0.78,2,0.09,-,-,-,-,-,-,-,-,3,0.38,-,-,-,-,536,14.11
Okayama,10,0.12,157,2.91,19,0.35,83,1.54,156,2.89,4,0.07,699,12.94,2,0.04,8,0.15,90,1.67,4,0.07,-,-,3,0.25,-,-,-,-,-,-,-,-,-,-,1258,14.98
Hiroshima,40,0.35,122,1.67,13,0.18,126,1.73,192,2.63,9,0.12,1451,19.88,-,-,17,0.23,92,1.26,1,0.01,1,0.05,9,0.47,-,-,-,-,24,1.14,-,-,1,0.05,1652,14.37
Yamaguchi,26,0.39,189,4.4,5,0.12,112,2.6,103,2.4,4,0.09,741,17.23,2,0.05,15,0.35,147,3.42,-,-,-,-,4,0.44,-,-,1,0.11,8,0.89,-,-,-,-,1197,17.87
Tokushima,3,0.08,99,4.3,9,0.39,12,0.52,52,2.26,-,-,258,11.22,-,-,9,0.39,9,0.39,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,740,20
Kagawa,6,0.13,80,2.86,11,0.39,62,2.21,93,3.32,3,0.11,227,8.11,-,-,9,0.32,51,1.82,1,0.04,-,-,1,0.2,-,-,-,-,6,1.2,-,-,-,-,797,16.96
Ehime,29,0.48,191,5.16,12,0.32,87,2.35,135,3.65,5,0.14,187,5.05,-,-,15,0.41,55,1.49,2,0.05,-,-,10,1.25,-,-,-,-,1,0.17,-,-,-,-,1126,18.46
Kochi,35,0.8,134,5.36,8,0.32,47,1.88,63,2.52,-,-,75,3,-,-,3,0.12,22,0.88,2,0.08,-,-,-,-,1,0.13,-,-,8,1,-,-,-,-,993,22.57
Fukuoka,62,0.31,496,4.13,51,0.43,686,5.72,437,3.64,14,0.12,1289,10.74,3,0.03,49,0.41,278,2.32,6,0.05,-,-,7,0.27,-,-,-,-,12,0.8,-,-,-,-,3869,19.54
Saga,4,0.1,114,4.96,5,0.22,32,1.39,27,1.17,1,0.04,242,10.52,-,-,12,0.52,112,4.87,-,-,-,-,-,-,1,0.17,1,0.17,9,1.5,-,-,-,-,1224,31.38
Nagasaki,18,0.26,217,4.93,17,0.39,109,2.48,42,0.95,8,0.18,474,10.77,-,-,9,0.2,31,0.7,2,0.05,-,-,3,0.38,-,-,-,-,13,1.08,-,-,-,-,1746,24.94
Kumamoto,4,0.05,115,2.3,11,0.22,130,2.6,233,4.66,8,0.16,508,10.16,-,-,20,0.4,123,2.46,2,0.04,-,-,14,1.56,-,-,-,-,2,0.13,-,-,-,-,2011,25.46
Oita,26,0.45,168,4.67,21,0.58,104,2.89,281,7.81,13,0.36,231,6.42,-,-,13,0.36,65,1.81,1,0.03,-,-,3,0.6,1,0.09,-,-,12,1.09,-,-,-,-,1205,20.78
Miyazaki,2,0.03,182,5.06,17,0.47,189,5.25,123,3.42,3,0.08,131,3.64,-,-,22,0.61,157,4.36,-,-,-,-,2,0.33,-,-,-,-,5,0.71,-,-,-,-,1507,25.98
Kagoshima,28,0.31,251,4.92,61,1.2,84,1.65,165,3.24,6,0.12,415,8.14,-,-,16,0.31,111,2.18,3,0.06,-,-,7,1,-,-,-,-,6,0.5,-,-,-,-,2043,22.96
Okinawa,521,9.83,42,1.4,17,0.57,52,1.73,59,1.97,12,0.4,67,2.23,1,0.03,5,0.17,14,0.47,-,-,-,-,7,0.88,-,-,-,-,8,1.14,-,-,-,-,875,16.51
